teamID,yearID,R,AB,H,2B,3B,HR,BB,HBP,SF,SH,SB,CS
SLN,2003,876,5672,1580,342,32,196,580,73,54,87,82,32
SLN,2004,855,5555,1544,319,24,214,548,51,70,73,111,47
SLN,2005,805,5538,1494,287,26,170,534,62,35,77,83,36
SLN,2006,781,5522,1484,292,27,184,531,61,40,71,59,32
SLN,2007,725,5529,1513,279,13,141,506,54,54,68,56,33
SLN,2008,779,5636,1585,283,26,174,577,42,44,71,73,32
SLN,2009,730,5465,1436,294,29,160,528,61,43,68,75,31
SLN,2010,736,5542,1456,285,18,150,541,50,40,66,79,41
SLN,2011,762,5532,1513,308,22,162,542,44,40,84,57,39
TBA,1998,620,5555,1450,267,43,111,473,37,38,53,120,73
TBA,1999,772,5586,1531,272,29,145,544,64,48,30,73,49
TBA,2000,733,5505,1414,253,22,162,559,50,40,52,90,46
TBA,2001,672,5524,1426,311,21,121,456,54,25,45,115,52
TBA,2002,673,5604,1418,297,35,133,456,58,36,44,102,45
TBA,2003,715,5654,1501,298,38,137,420,56,50,32,142,42
TBA,2004,714,5483,1416,278,46,145,469,55,56,35,132,42
TBA,2005,750,5552,1519,289,40,157,412,69,51,34,151,49
TBA,2006,689,5474,1395,267,33,190,441,47,43,35,134,52
TBA,2007,782,5593,1500,291,36,187,545,53,52,34,131,48
TBA,2008,774,5541,1443,284,37,180,626,68,52,23,142,50
TBA,2009,803,5462,1434,297,36,199,642,49,45,25,194,61
TBA,2010,802,5439,1343,295,37,160,672,57,57,39,172,47
TBA,2011,707,5436,1324,273,37,172,571,73,35,37,155,62
TEX,1972,461,5029,1092,166,17,56,503,30,34,84,126,73
TEX,1973,619,5488,1397,195,29,110,503,27,50,45,91,53
TEX,1974,690,5449,1482,198,39,99,508,38,47,81,113,80
TEX,1975,714,5599,1431,208,17,134,613,25,41,64,102,62
TEX,1976,616,5555,1390,213,26,80,568,29,45,72,87,45
TEX,1977,767,5541,1497,265,39,135,596,39,50,116,154,85
TEX,1978,692,5347,1353,216,36,132,624,32,55,83,196,91
TEX,1979,750,5562,1549,252,26,140,461,33,59,78,79,51
TEX,1980,756,5690,1616,263,27,124,480,23,56,70,91,49
TEX,1982,590,5445,1354,204,26,115,447,32,32,64,63,45
TEX,1983,639,5610,1429,242,33,106,442,29,42,38,119,60
TEX,1984,656,5569,1452,227,29,120,420,20,43,47,81,50
TEX,1985,617,5361,1359,213,41,129,530,33,45,34,130,76
TEX,1986,771,5529,1479,248,43,184,511,35,42,31,103,85
TEX,1987,823,5564,1478,264,35,194,567,24,51,42,120,71
TEX,1988,637,5479,1378,227,39,112,542,35,53,48,130,57
TEX,1989,695,5458,1433,260,46,122,503,34,40,63,101,49
TEX,1990,676,5469,1416,257,27,110,575,34,44,54,115,48
TEX,1991,829,5703,1539,288,31,177,596,42,41,59,102,50
TEX,1992,682,5537,1387,266,23,159,550,50,45,56,81,44
TEX,1993,835,5510,1472,284,39,181,483,48,56,69,113,67
TEX,1995,691,4913,1304,247,24,138,526,33,45,49,90,47
TEX,1996,928,5702,1622,323,32,221,660,31,69,32,83,26
TEX,1997,807,5651,1547,311,27,187,500,34,52,28,72,37
TEX,1998,940,5672,1637,314,32,201,595,39,54,41,82,47
TEX,1999,945,5651,1653,304,29,230,611,29,62,35,111,54
TEX,2000,848,5648,1601,330,35,173,580,39,48,48,69,47
TEX,2001,890,5685,1566,326,23,246,548,75,55,25,97,32
TEX,2002,843,5618,1510,304,27,230,554,62,50,48,62,34
TEX,2003,826,5664,1506,274,36,239,488,75,42,24,65,25
TEX,2004,860,5615,1492,323,34,227,500,61,57,23,69,36
TEX,2005,865,5716,1528,311,29,260,495,48,32,9,67,15
TEX,2006,835,5659,1571,357,23,183,505,40,50,18,53,24
TEX,2007,816,5555,1460,298,36,179,503,56,42,57,88,25
TEX,2008,901,5728,1619,376,35,194,595,63,54,37,81,25
TEX,2009,784,5526,1436,296,27,224,472,37,51,40,149,36
TEX,2010,787,5635,1556,268,25,162,511,45,54,53,123,48
TEX,2011,855,5659,1599,310,32,210,475,39,49,39,143,45
TOR,1977,605,5418,1367,230,41,100,499,23,34,81,65,55
TOR,1978,590,5430,1358,217,39,98,448,23,37,77,28,52
TOR,1979,613,5423,1362,253,34,95,448,36,38,65,75,56
TOR,1980,624,5571,1398,249,53,126,448,33,34,63,67,72
TOR,1982,651,5526,1447,262,45,106,415,28,50,48,118,81
TOR,1983,795,5581,1546,268,58,167,510,32,54,36,131,72
TOR,1984,750,5687,1555,275,68,143,460,52,49,35,193,67
TOR,1985,759,5508,1482,281,53,158,503,30,44,21,144,77
TOR,1986,809,5716,1540,285,35,181,496,33,49,24,110,59
TOR,1987,845,5635,1514,277,38,215,555,38,35,30,126,50
TOR,1988,763,5557,1491,271,47,158,521,31,50,34,107,36
TOR,1989,731,5581,1449,265,40,142,521,31,53,30,144,58
TOR,1990,767,5589,1479,263,50,167,526,28,62,18,111,52
TOR,1991,684,5489,1412,295,45,133,499,58,65,56,148,53
TOR,1992,780,5536,1458,265,40,163,561,47,54,26,129,39
TOR,1993,847,5579,1556,317,42,159,588,52,54,46,170,49
TOR,1995,642,5036,1309,275,27,140,492,44,45,33,75,16
TOR,1996,766,5599,1451,302,35,177,529,92,37,38,116,38
TOR,1997,654,5473,1333,275,41,147,487,59,52,38,134,50
TOR,1998,816,5580,1482,316,19,221,564,87,49,43,184,81
TOR,1999,883,5642,1580,337,14,212,578,76,45,28,119,48
TOR,2000,861,5677,1562,328,21,244,526,60,34,29,89,34
TOR,2001,767,5663,1489,287,36,195,470,74,43,34,156,55
TOR,2002,813,5581,1457,305,38,187,522,53,57,17,71,18
TOR,2003,894,5661,1580,357,33,190,546,90,56,11,37,25
TOR,2004,719,5531,1438,290,34,145,513,71,42,20,58,31
TOR,2005,775,5581,1480,307,39,136,486,89,56,21,72,35
TOR,2006,809,5596,1591,348,27,199,514,63,52,16,65,33
TOR,2007,753,5536,1434,344,24,165,533,47,48,33,57,22
TOR,2008,714,5503,1453,303,32,126,521,59,56,48,80,27
TOR,2009,798,5696,1516,339,13,209,548,45,49,24,73,23
TOR,2010,755,5495,1364,319,21,257,471,55,34,16,58,20
TOR,2011,743,5559,1384,285,34,186,525,48,47,31,131,52
WAS,2005,639,5426,1367,311,32,117,491,89,45,91,45,45
WAS,2006,746,5495,1437,322,22,164,594,69,49,76,123,62
WAS,2007,673,5520,1415,309,31,123,524,53,41,63,69,23
WAS,2008,641,5491,1376,269,26,117,534,67,36,64,81,43
WAS,2009,710,5493,1416,271,38,156,617,56,42,64,73,40
WAS,2010,655,5418,1355,250,31,149,503,60,47,71,110,41
WAS,2011,624,5441,1319,257,22,154,470,65,32,82,106,38
WS1,1954,632,5249,1292,188,69,81,610,27,42,77,37,21
WS1,1955,598,5142,1277,178,54,80,537,36,38,79,25,32
WS1,1956,652,5202,1302,198,62,112,690,41,35,75,37,34
WS1,1957,603,5231,1274,215,38,111,527,46,41,50,13,38
WS1,1958,553,5156,1240,161,38,121,477,35,38,57,22,41
WS1,1959,619,5092,1205,173,32,163,517,26,35,64,51,34
WS1,1960,672,5248,1283,205,43,147,584,48,38,86,52,43
WS2,1961,618,5366,1307,217,44,119,558,21,44,73,81,47
WS2,1962,599,5484,1370,206,38,132,466,15,36,71,99,53
WS2,1963,578,5446,1237,190,35,138,497,30,39,57,68,28
WS2,1964,578,5396,1246,199,28,125,514,28,33,66,47,30
WS2,1965,591,5374,1227,179,33,136,570,34,37,63,30,19
WS2,1966,557,5318,1245,185,40,126,450,20,33,84,53,37
WS2,1967,550,5441,1211,168,25,115,472,37,31,63,53,37
WS2,1968,524,5400,1208,160,37,124,454,39,32,46,29,19
WS2,1969,694,5447,1365,171,40,148,630,32,36,51,52,40
WS2,1970,626,5460,1302,184,28,138,635,46,38,44,72,42
WS2,1971,537,5290,1219,189,30,86,575,28,35,58,68,45
